index,certificateId,studentName,program,issueDate,file,pdfBytes,rawSha256,canonicalSha256
95,RTU-2026-CS-000095,Rita Petrov,Computer Systems,2026-12-12,cert_RTU-2026-CS-000095.pdf,1382,39b7ed3cf7f224afc77ed3d430fe22adfc172cd1008e3566df2c1fbccfc3fccb,05bfb27208e273939ac386269b24857befb315406b4dd457f3f364d87dd61cc5
96,RTU-2026-CS-000096,Hasan Vitols,Information Technology,2026-01-13,cert_RTU-2026-CS-000096.pdf,1385,4441d907817c85847dceaa3cd76eebb43740c369fa53f73b2e0b35b9f62cd6f8,991d2af6945bb1e219a4520f3d6f7640edba4f6ba93e85a2cff049ab73c7d7e7
97,RTU-2026-CS-000097,Elina Tanaka,Applied Computer Science,2026-02-14,cert_RTU-2026-CS-000097.pdf,1401,e1afb2486b31425e069c5034273d15da1a10a150e01f6c9c5b0e357b836303c1,17c10a40d50455561ed71dbaa98a76454917fa67e8d9aec6cfe4080da9e7c4dc
98,RTU-2026-CS-000098,Janis Haddad,Electronics,2026-03-15,cert_RTU-2026-CS-000098.pdf,1377,86ed325591983062911b67c43c7cc12280c893d6249a72c902a560255f574842,4595f150e75a3a37aa1ed1ea742a8a9b67e766fe5dd05a23fb68534d66adf863
99,RTU-2026-CS-000099,Sofia Novak,Telecommunications,2026-04-16,cert_RTU-2026-CS-000099.pdf,1382,778e93e80f669cf2278c58929e67bceeabc4455d1b2440f12fc390eca3a86f0a,bd7f321ca7c51f5df252f905e4627c13369ecc17602e959d526fa44374c07846
100,RTU-2026-CS-000100,Marko Kowalski,Computer Systems,2026-05-17,cert_RTU-2026-CS-000100.pdf,1389,a5c4ff51f4f3082ea70629211cd51c0f3a93fe635d48eeb3d8abae0bdfbb1f05,ee86bb71b773a2509c6a59ffac02367609db7f879182510e842c75e4cdd5bdb3
101,RTU-2026-CS-000101,Liga Saar,Information Technology,2026-06-18,cert_RTU-2026-CS-000101.pdf,1391,4abdf0811161bb6eb70a334a76a9baa5daa58eb6f3125cd2bd40d321b00a992c,07e619fb2a2355b29343a1cc4a6bdba9a6ccdbcb226a686a12cb6f55cfdc56a0
102,RTU-2026-CS-000102,Andris Lapsa,Applied Computer Science,2026-07-19,cert_RTU-2026-CS-000102.pdf,1396,1893d09f80a0de99c1bd77d3d7ecb1849bfc87d651e2ad11519b684edc4f018e,eab3294c985f26ffd1d28d124ed2f03e5eea9b319d670f64f9910df5ef7c2359
103,RTU-2026-CS-000103,Yuki Costa,Electronics,2026-08-20,cert_RTU-2026-CS-000103.pdf,1365,f2ddc335bab608dc608486f939fdafd31c20249140999e0d578d9a6a78bfb19f,bea726bfe63cf1fb03a97d8db7f5fd11fb92949c990658f4442b9454a9ba6008
104,RTU-2026-CS-000104,Omar Meyer,Telecommunications,2026-09-21,cert_RTU-2026-CS-000104.pdf,1381,da449bad6712ce26ab8b07990bf46d4457fb61d399a3a12117b52301f6902d45,93e00a13902bd29ba2aab26eff2ffdcd3ceb2e5656bdd27a40f4bc51c50858e7
105,RTU-2026-CS-000105,Anna Zarina,Computer Systems,2026-10-22,cert_RTU-2026-CS-000105.pdf,1394,2efc92347a84a81b129b447a549724baa32e215fd164967bf063340dabc64890,ba913c8ec43dfdef015b142317b8ec53a62d025edf1d2798197daaef47c74843
106,RTU-2026-CS-000106,Pavel Turan,Information Technology,2026-11-23,cert_RTU-2026-CS-000106.pdf,1392,5285428684fbd7c7128e7c45c91c47b3bc63ab733dabd00621d313397b9545ef,8a6e3bbbc7405ee176a588327d277ffc94f920deb983c63b7820251935338a0e
107,RTU-2026-CS-000107,Nadia Berzina,Applied Computer Science,2026-12-24,cert_RTU-2026-CS-000107.pdf,1391,807e1a30736bc4520527fd69545941ef8d09c282f719ebab3aee4fb502e43e53,3c45396edd7f55c3759b7d14f71231dbdb3b52ef0838c9d77ce801d0bce32a53
108,RTU-2026-CS-000108,Tomas Ozols,Electronics,2026-01-25,cert_RTU-2026-CS-000108.pdf,1370,6f44d7b9ca050892f94ea59c3fe32bc82c7071dcd94b786ea681811c68d8138a,d4a6079f41ac345053a7c733ebf89164d9b7cacd59ea55025111f9670aab7d3f
109,RTU-2026-CS-000109,Ines Kalnina,Telecommunications,2026-02-26,cert_RTU-2026-CS-000109.pdf,1392,b66c8b1df3b031b0c2ec03eccde73288e21f18c0ce4f5b2b725a82eceffe2f6a,0fcfa02c6161a24a7512c0490ab3e7978db2b0c62a63ad1e7d86f05fa93ba298
110,RTU-2026-CS-000110,Karl Petrov,Computer Systems,2026-03-27,cert_RTU-2026-CS-000110.pdf,1389,8f0f35669d06f00a3d2f7ac177315f6cec9b7e44098fdbca933fe3bf28e2dab6,1e1f608d0ab0b7bb6937410bc77786d386e54dbba71979196caedb5065471bc1
111,RTU-2026-CS-000111,Rita Liepa,Information Technology,2026-04-28,cert_RTU-2026-CS-000111.pdf,1379,48f26990b69ebb7b1d6330f0955b9f85d55b0d762b7b06eccce309c9c2c611c4,e6f9a2d95a8aaeac41c161f6fd52a22656cd32715cd76b6ff204366e9e1563bf
112,RTU-2026-CS-000112,Hasan Tanaka,Applied Computer Science,2026-05-01,cert_RTU-2026-CS-000112.pdf,1386,dff385839714f11bf4b1e3398ceb494f5eff49fb5c97b25168e183f4e9c17b60,102d46353b8bff69ca84d0217fcf046f1211e4a621ded20adc94370124e50f07
113,RTU-2026-CS-000113,Elina Haddad,Electronics,2026-06-02,cert_RTU-2026-CS-000113.pdf,1379,4d2951aa909777952b26a506cd17a34092344003e2cf7bcaf845e2016772abca,3b2a3a9d435c309723ba92f1f73c1c9c1d973119312b6622d1d47f6e6dada487
114,RTU-2026-CS-000114,Janis Novak,Telecommunications,2026-07-03,cert_RTU-2026-CS-000114.pdf,1389,104b09abb42c6d3eaaffefaa90cdae09be4ac97b114806196029d3a5f21ee89a,387025cb0911e5d3b44d1ed0b1fc824f487b7316cab21222d93173f6db469a85
115,RTU-2026-CS-000115,Sofia Kowalski,Computer Systems,2026-08-04,cert_RTU-2026-CS-000115.pdf,1383,3cc3e33e33e6d52bf77241c4225484a1a6e5b1500f65e67b66569319b89c9c6f,eb86b3459d28fe99217e817249ff339a495cdbe620e36f7277d6777b5a81ca92
116,RTU-2026-CS-000116,Marko Saar,Information Technology,2026-09-05,cert_RTU-2026-CS-000116.pdf,1380,36528292a2930e8d66d0c6ed89ec9d8973ce237d60370688726f736b8c88d189,6985bec6b9b48d672ce5a1ad992585d6ec231da747a87174f64e7b701199d714
117,RTU-2026-CS-000117,Liga Lapsa,Applied Computer Science,2026-10-06,cert_RTU-2026-CS-000117.pdf,1394,c591deeffe40c6e139ac1ad82072e1a4ba59a830617776d5248b41a2c8ddd169,d718c6783fa235e99427c8014272fefea3a02678017308b6034eab077fa2a582
118,RTU-2026-CS-000118,Andris Costa,Electronics,2026-11-07,cert_RTU-2026-CS-000118.pdf,1376,742a28e4db3b2f0f66a82b431759981c8bd3e8534bd790e85a761ff8c5540639,a90e9f68f7081f5b6374550e51c37135fa07450733966883597cba1b4e49843f
119,RTU-2026-CS-000119,Yuki Meyer,Telecommunications,2026-12-08,cert_RTU-2026-CS-000119.pdf,1378,2130c8c527bec88943f43d8d4ce3810ab076292738931530e87b05a242df4513,ceea8ed5d729fad57d49a1c6bc95aa10ff01124b124c595780f6089cfbacdfed
120,RTU-2026-CS-000120,Omar Zarina,Computer Systems,2026-01-09,cert_RTU-2026-CS-000120.pdf,1384,ff43d99837ca155189f3638463b16355253ec636244ded12c1c079990afbd7b2,ffeec13d2f9cc4f1012b976cb2a4dbc8825b24bc1f7ba66eef32e70961e25998
121,RTU-2026-CS-000121,Anna Turan,Information Technology,2026-02-10,cert_RTU-2026-CS-000121.pdf,1394,4b79a2ee1ed1246a226277c2c12f9ebf15a14841dae9570ee17d1d226167ce87,b4b2439f25051be327ba0899673d86cacc0a461d26eecc4df3be7b794583b01d
122,RTU-2026-CS-000122,Pavel Berzina,Applied Computer Science,2026-03-11,cert_RTU-2026-CS-000122.pdf,1399,438317ee7d177067efe5594b55ca3aca7112e434050387520b6b9d9b094c2748,195aee3e518f41928134e2accb3e1ccdbb9a946054bc495d20d6c591f42351c3
123,RTU-2026-CS-000123,Nadia Ozols,Electronics,2026-04-12,cert_RTU-2026-CS-000123.pdf,1370,1d162a8c81a72650f8c3213f88c06707b1bc127a4a3c65c458538f27aea3486b,ee755161bf50c0d7abafd8eb3b161f37b50bfcee639889e1b8b997451c0f93e4
124,RTU-2026-CS-000124,Tomas Kalnina,Telecommunications,2026-05-13,cert_RTU-2026-CS-000124.pdf,1383,0c561f3586c873057f4cf344adaeafd3c29e0eb57d1de2ec316f22053ede09d0,78f819c268e83d80b27a60a2b09c3fbe201fcc6d199dee6881792624a941495b
125,RTU-2026-CS-000125,Ines Petrov,Computer Systems,2026-06-14,cert_RTU-2026-CS-000125.pdf,1396,eab3b5c053f664dc64a930dffb6686e2dde7d6e4627c087084deff8977b302ef,38ca2517653af7c55b853e2b21c26f531dbd114c4e27a264bb34df55cf1bd49c
126,RTU-2026-CS-000126,Karl Liepa,Information Technology,2026-07-15,cert_RTU-2026-CS-000126.pdf,1389,091165589c63234acebe1396703db0d74521ae713e6e51bb7cf2cda424a02c41,c7ea68493873ecb2272c980edbb902e73bf38ecba05af55eec33c15465490de1
127,RTU-2026-CS-000127,Rita Vitols,Applied Computer Science,2026-08-16,cert_RTU-2026-CS-000127.pdf,1386,3baf35d5346be592b4f582b23615880a680c0128b4bc696c0eab570cd5c7dbf5,3285835f8b01ebefdf877035f8b40648ed3d6688b1150c195ece6d5dbb3fac3d
128,RTU-2026-CS-000128,Hasan Haddad,Electronics,2026-09-17,cert_RTU-2026-CS-000128.pdf,1369,62e23861df2d4e95b34de33043bc3f3ca09ef278db1ecd9fdadb18ee3580c411,5d4a8dffe8db453dd7e4e2f55e75a9f61e3360e2b93a4019a40b09a5f22ef944
129,RTU-2026-CS-000129,Elina Novak,Telecommunications,2026-10-18,cert_RTU-2026-CS-000129.pdf,1394,50d219e11f63b0b8f1773912c74982d7fdad07463d22e23c09c583237a8f6d05,b0dd165ac1832f2398028161e5b18969d2bfe679a914a9490daf6bbd4b647104
130,RTU-2026-CS-000130,Janis Kowalski,Computer Systems,2026-11-19,cert_RTU-2026-CS-000130.pdf,1393,4a0e8400c5d071de56a7e17e51b5276367c448ac9528b00acbd09d224a5920a9,e59fa7c195be42d8730aa20f326df15cb758d2f455e0ddf73b830ebd1d76a6ac
131,RTU-2026-CS-000131,Sofia Saar,Information Technology,2026-12-20,cert_RTU-2026-CS-000131.pdf,1382,b82048e9135668ae6962113dc872e06b224cff547d2dc4a432fa69d666414a87,d48bb382b51e68457150f199c01729671421395223475eea21f5c4184546592e
132,RTU-2026-CS-000132,Marko Lapsa,Applied Computer Science,2026-01-21,cert_RTU-2026-CS-000132.pdf,1392,f59a11d454bc1d380884454bef07135591eab6e73766005e9b2640dd7a365f61,ffc1fd85eb06554c7405407bbd5c5e0c8809a0b995a75306dfc13953b861190c
133,RTU-2026-CS-000133,Liga Costa,Electronics,2026-02-22,cert_RTU-2026-CS-000133.pdf,1379,b7e20ea753bb9d6aed39558f4f4a1725d07e79d60da2ee0f0f20d6f16d479322,932e267e8ac9818a9cebb4caf8de1fabb79fdd6e2158c087624e060e998dc021
134,RTU-2026-CS-000134,Andris Meyer,Telecommunications,2026-03-23,cert_RTU-2026-CS-000134.pdf,1392,f17c91c61e7be1cbcd96f9f7455a675363c94c7d166057d023e620b69e087fb6,589a06d702853cc0d60f3f6cc0944644b8dc03e3318ad5246535749a9f93a2d3
135,RTU-2026-CS-000135,Yuki Zarina,Computer Systems,2026-04-24,cert_RTU-2026-CS-000135.pdf,1386,5e34d837f5c932b3fb099637114c198bd927864e56d295831e2c878ddf57df88,06a6bb8e0b94d856f678702ba3ff75685b9ca79064c074bf430f676ff03409ea
136,RTU-2026-CS-000136,Omar Turan,Information Technology,2026-05-25,cert_RTU-2026-CS-000136.pdf,1384,b75cedb4254c0265c852deec79b941abee8e4fe31e3760dc34dd8c07a51e8a00,a5bd8d1bbf99db873b2474932e9ced75ecfe549ccd8a22eecc93c219cde5fdb1
137,RTU-2026-CS-000137,Anna Berzina,Applied Computer Science,2026-06-26,cert_RTU-2026-CS-000137.pdf,1401,e65dabb57913b1b73c3a0a7f1acbf6a65972ae99ce6983aeb262929fe0a86c04,ae3225b1e69aa748bbb072dcc04d89bcfb48674e78fb9ecae99403df0b220b9b
138,RTU-2026-CS-000138,Pavel Ozols,Electronics,2026-07-27,cert_RTU-2026-CS-000138.pdf,1379,672a71bd005612f0e7ff36cb42b19492296c270b7f3dbc7292b3418a11d701d2,60f4dc1c5782f484b695b9455a7ed52de2c70930b076bf394e0cd05b5d9fdf9e
139,RTU-2026-CS-000139,Nadia Kalnina,Telecommunications,2026-08-28,cert_RTU-2026-CS-000139.pdf,1383,18a4ad4b5d7adb9d8ad44b676c89adb9029e65b6cb91ce078ed6d098a3b60cf0,aec0ac8bf7b6990ad4da0a3b5214f02028edc25ce1c978da2ba91c5577ddc576
140,RTU-2026-CS-000140,Tomas Petrov,Computer Systems,2026-09-01,cert_RTU-2026-CS-000140.pdf,1384,ad649d94de604f246e815fa63ad531baea686a20c6a2c9d56611242b25cdead5,33c176b2a16801ddb30a2cac730060d7f24a643d44f8cb850ff249a46b5db987
141,RTU-2026-CS-000141,Ines Liepa,Information Technology,2026-10-02,cert_RTU-2026-CS-000141.pdf,1392,004ffcda61b2c247a52ab881aa31088514d1e0287d10d20f2248aa1786bedb74,b8ed399a59c22790dc48dcc901282aeee41fb14a3e72ef5f31a5ee46a3349b1e
142,RTU-2026-CS-000142,Karl Vitols,Applied Computer Science,2026-11-03,cert_RTU-2026-CS-000142.pdf,1396,809f030d8b2a3e470ca0e83083df389f5009e9940b05c3fe2686307540bf9507,9384b54aa170a73e1b9cbfde274af05581cb4ac1c6c3aa7e502a612a8816804c
143,RTU-2026-CS-000143,Rita Tanaka,Electronics,2026-12-04,cert_RTU-2026-CS-000143.pdf,1372,18133b3788a169c23064fb9baef78105afa0cd18440a9c128f9a31b372d5e794,6c8487e3069e7f6d556b2132131faa6bbd76c68fa0d52743e256bb5e3dfbdc64
144,RTU-2026-CS-000144,Hasan Novak,Telecommunications,2026-01-05,cert_RTU-2026-CS-000144.pdf,1386,bf02f16893572d84c7592afa545e3fe3868d01b3fa68087a410f3b8f2785ee0e,7dc50319b99051614889cda7c1d4db9d2a89070c325bcaeab4076f8e425ccee5
145,RTU-2026-CS-000145,Elina Kowalski,Computer Systems,2026-02-06,cert_RTU-2026-CS-000145.pdf,1401,14ec1f4f9ec9421adfe5d760d6ff9eb47cc4745a3680e1efca4a0257a247c860,4646b08513347c475ed797681b61e12010f88088eaa2467a5841088c520d2ad3
146,RTU-2026-CS-000146,Janis Saar,Information Technology,2026-03-07,cert_RTU-2026-CS-000146.pdf,1388,5a14faae71d64bbcb3afbb1464d5f87c92954e6389197a4f0a6dd8957ed0c07b,af27f9c4afe7603050bc87b4ad5d265a8f787e293f5a034697ac54700848e643
147,RTU-2026-CS-000147,Sofia Lapsa,Applied Computer Science,2026-04-08,cert_RTU-2026-CS-000147.pdf,1387,244c0a991a7a7b18eeac5eb692f1cdd20ce98ffafb79c32b1121876865498efd,d9e9aa58f5e4b5bce5f74def9d747fb20c64216f157701133ce709cb83e6c117
148,RTU-2026-CS-000148,Marko Costa,Electronics,2026-05-09,cert_RTU-2026-CS-000148.pdf,1372,a82770de88de92070a9034f8ad4f3858b3dba3dfaa84d02603545f6d24937352,478f21cdad4e57d4e1bce8c39a2cf51cc3383926f468c6eb9c1841af946836e4
149,RTU-2026-CS-000149,Liga Meyer,Telecommunications,2026-06-10,cert_RTU-2026-CS-000149.pdf,1391,a3ea29134fed02664bd0ae121f0d814de0578b14d35f27b873dab6b45a1a7cd3,9248655fb7391d5eab4fa0e19256248e80832b03bcc040609685641f46c69743
150,RTU-2026-CS-000150,Andris Zarina,Computer Systems,2026-07-11,cert_RTU-2026-CS-000150.pdf,1393,64165cf4d1997943c5f584ff51da865ea4dca47c3e2a43616ca45f16475618db,57d97286b6b2938afadcebffd8ed510c54a7f9ac4705c1bb94cd56eef9576d3e
151,RTU-2026-CS-000151,Yuki Turan,Information Technology,2026-08-12,cert_RTU-2026-CS-000151.pdf,1386,a6fb7cda5a35881ea14ad96fe39b1db932bbdf41700954dd0823e6be98433ee5,99414a2f981a5019a4497ba1d7cf66cb85b3aa000a0075fab6f1d2e39f35897f
152,RTU-2026-CS-000152,Omar Berzina,Applied Computer Science,2026-09-13,cert_RTU-2026-CS-000152.pdf,1389,3aab2330ded76a1bd04825655a4c0c4f1394ebb66b1f11657791dae76d134230,37987e1583fc3611f80e54957bf9fac6bea073ec24baed886fae09afa28dee75
153,RTU-2026-CS-000153,Anna Ozols,Electronics,2026-10-14,cert_RTU-2026-CS-000153.pdf,1383,34d824c06afc2696cbeca887bf400b75762478c1e4dccc8aa548fb1a35a9c56c,7640bb9a089f29be62b45a5e651030a42d48e5f186975c76c5042d2185782637
154,RTU-2026-CS-000154,Pavel Kalnina,Telecommunications,2026-11-15,cert_RTU-2026-CS-000154.pdf,1394,e9118a73abcef7845874e937d01e69d9a11e559650474dfadaca934e8ef3ffd6,5728ccafd2164754f10a2507bc842035237efb5195c25c525c7ec3fc0a34a572
155,RTU-2026-CS-000155,Nadia Petrov,Computer Systems,2026-12-16,cert_RTU-2026-CS-000155.pdf,1384,a4206c1faf22d42bcf3f4d769cca1fc5d8c98353d39c27fd9838397cfe54f1e7,3c2597f1789735ce70f8f99a75de3ccabe03f1f7127ea05830723988ec50c5f9
156,RTU-2026-CS-000156,Tomas Liepa,Information Technology,2026-01-17,cert_RTU-2026-CS-000156.pdf,1384,2f36191a3982112bb85dfd113f665f1741f007ce6108ae6a051da2a1c7e8ad32,178dfb0ae7dbe6892cce2f75fa0e393c251362e8b6f0ad35dfa1a74911e6bc0a
157,RTU-2026-CS-000157,Ines Vitols,Applied Computer Science,2026-02-18,cert_RTU-2026-CS-000157.pdf,1400,754a8eb48520de1cb1abdfa17ff65f807b6dd46b7ae804520a08c2cffddd6342,bc0f83c86f6dd6c725df9de5f36cb22f4a8dd7550d6a3317b41fd45de25b3e6f
158,RTU-2026-CS-000158,Karl Tanaka,Electronics,2026-03-19,cert_RTU-2026-CS-000158.pdf,1377,d0c94af37f6126c2de0090ebc07bb650f26017829e1310876d3ba5d3869c31a8,0e4d1cd075d6f0457ef71aced196518696ccb23f3dd3ca2055c7506e79cdc3cb
159,RTU-2026-CS-000159,Rita Haddad,Telecommunications,2026-04-20,cert_RTU-2026-CS-000159.pdf,1380,ce76109f3267c5583283dedd34c689e7b96448d68c6db6a3b463b57f75272aad,ff59e877f4b4382f2bf8e19babd535ec19400778d0e7a56943ddbd00f8f23210
160,RTU-2026-CS-000160,Hasan Kowalski,Computer Systems,2026-05-21,cert_RTU-2026-CS-000160.pdf,1390,06a1235e91a6fe77a29ca7ac8cacf418f3ef94d7fb8159779d7f228a07276304,6c8bea8fbb042b1f1541cac7e984b01e9f7b15298c444a1e0969a6ce3640ef11
161,RTU-2026-CS-000161,Elina Saar,Information Technology,2026-06-22,cert_RTU-2026-CS-000161.pdf,1392,e17b50fa1cde5594e259c4300f71247c1a9b37def386d500053762185f14e028,94ae68ea4304b72eade1e7bcb890953e99c359940da5783655487e79d9560803
162,RTU-2026-CS-000162,Janis Lapsa,Applied Computer Science,2026-07-23,cert_RTU-2026-CS-000162.pdf,1397,4f6e5b7fd8b859e195155229e4cb70213db9a0517a0f6dd3c708c6c9e8b26ea2,6fe1e2c836aa04e4e00a463603416ac4e62f5ba28de06c96a63a13157f1b1d03
163,RTU-2026-CS-000163,Sofia Costa,Electronics,2026-08-24,cert_RTU-2026-CS-000163.pdf,1369,a88dcf410b0314007d681540d117ca6af5e1fb4394e69de4600c97cf02a28d39,f5a04314dc0963e1369981e38f51ecedd249bc3d1dd27bba5882bb0b59235837
164,RTU-2026-CS-000164,Marko Meyer,Telecommunications,2026-09-25,cert_RTU-2026-CS-000164.pdf,1385,7914219e4277af318ddafb8044a0b682d5d3c6d2c7c01f2eadd2c551305c14d4,d7526b1d8e5aebea0ee27a4e9f5b3f0df8b572713e1c3a16a04d9d2a195f0d2e
165,RTU-2026-CS-000165,Liga Zarina,Computer Systems,2026-10-26,cert_RTU-2026-CS-000165.pdf,1394,ec04fb27f91686e2c2a31a611f1145c559a8ec30be6e4b525a415fed361946ae,88397a1ab1e88846c6832050735b36ccc0cf24dc8998e4b613df8a68da8bed3c
166,RTU-2026-CS-000166,Andris Turan,Information Technology,2026-11-27,cert_RTU-2026-CS-000166.pdf,1394,0bad7adc4be9a2e7008acc1b1567c693dccc569b787411f48ff9eb3ce71328ac,ddb8db1fa5d250b0f278e8d13966afb9fd4d2f4c8a8b9c57de9827ba0ea77698
167,RTU-2026-CS-000167,Yuki Berzina,Applied Computer Science,2026-12-28,cert_RTU-2026-CS-000167.pdf,1388,22422e161247828903839c07f3846bd4894808c27474757869a22282d5cfbce2,0d1a11cd33edfaff867a567ecb77244d1911b20d64769d4700d59130d398e704
168,RTU-2026-CS-000168,Omar Ozols,Electronics,2026-01-01,cert_RTU-2026-CS-000168.pdf,1369,20df09774301dc26fe0a30de4fb84c7366fe7daf93af9a93bea3cd5643804a2b,a71132db71d0259bd1ad173d2ef82f55d1c5cde8581a9f3884e34887b77afb86
169,RTU-2026-CS-000169,Anna Kalnina,Telecommunications,2026-02-02,cert_RTU-2026-CS-000169.pdf,1391,d50f455cfdb9502daf913a8cb7c39bf112ab90598f0b4a2973a1298fb9fc80f5,a94b6f2c213c6b8ccbf1e7e3cedb7f4d827873b36484f1490bb092dfd1533809
170,RTU-2026-CS-000170,Pavel Petrov,Computer Systems,2026-03-03,cert_RTU-2026-CS-000170.pdf,1389,aa201da644cfa51779121fade74210049caf666dc194948423c8c79ae7401a20,0ece6ee5faab975d09ea624e9c9b7928ebb45988a3f6d3c5c6f225c2b0e4d1f5
171,RTU-2026-CS-000171,Nadia Liepa,Information Technology,2026-04-04,cert_RTU-2026-CS-000171.pdf,1383,adc56bddce7df25837009ff390c8161bd05e5911e8dbd513deb797359636d782,cb1b747144620e291c23a209b979b227eaccedec168801efb600c7c8acc351cf
172,RTU-2026-CS-000172,Tomas Vitols,Applied Computer Science,2026-05-05,cert_RTU-2026-CS-000172.pdf,1387,7fe6196848f9f6d2adefae931754f937e71516fcc671888405cf35defc806c5f,9d63fa480342aedfbd77aec2406a1b81d3bd87938f63cce534775084fd692441
173,RTU-2026-CS-000173,Ines Tanaka,Electronics,2026-06-06,cert_RTU-2026-CS-000173.pdf,1382,441f93f62838f67fd9dea4bad0180bb6c41a2f9ecb9e52aba6e7227188a399f3,2c66c30ea96737ea5fc203c5adde97cdcab933159564b36d642a338cfed8576f
174,RTU-2026-CS-000174,Karl Haddad,Telecommunications,2026-07-07,cert_RTU-2026-CS-000174.pdf,1389,14d550cbd7d8f8992cb21f0b603396be3d0d381cb1046e30c78095a4e7d00d8c,8030795300a39a40ae6ae2e4d85cf8c42b0f87e78ca10dea4a054f4a3a8a90b6
175,RTU-2026-CS-000175,Rita Novak,Computer Systems,2026-08-08,cert_RTU-2026-CS-000175.pdf,1383,d40a6c966cef476035fd7b88cba9cc6b16c9f1525fe212c4a67e5d798141172c,1e6e2cd797a73b5e217243e8c939f3f5b9ab97196471346e79f4c141c00a0db8
176,RTU-2026-CS-000176,Hasan Saar,Information Technology,2026-09-09,cert_RTU-2026-CS-000176.pdf,1380,fc084aa0c0c9acb3a8caed42abf1fd9d833b4960cd357ae8372c7d30ac0ac6cd,623d7fb294f0e1bbecead105f33f4acd29c1315f659f28030b2f8e45ff27e7ae
177,RTU-2026-CS-000177,Elina Lapsa,Applied Computer Science,2026-10-10,cert_RTU-2026-CS-000177.pdf,1399,023cdad418deeadd9d24dc46e27511c0ade234cb981f754494a10e22e4f87c97,cdc5b6ea199f60c1b2051929313088eefe374fafd3dc5b6df88b2b000b9d48f4
178,RTU-2026-CS-000178,Janis Costa,Electronics,2026-11-11,cert_RTU-2026-CS-000178.pdf,1376,c9da4d242e1496cf105630d68918c1dbccd08552da2216125b3cba42b0ac8d85,b23c5560c78bffa8c2c08d15fdee4d8d1685181907da93c2e824d8b1d931e639
179,RTU-2026-CS-000179,Sofia Meyer,Telecommunications,2026-12-12,cert_RTU-2026-CS-000179.pdf,1380,a07650bc49f33542f708eb4ee94de6fcaeb9478a4a4f05c9e971124f1231c6d5,3af33d5640e5b217f389a8858cc4bbf4707579a3899e5095a1a3581bc008172a
180,RTU-2026-CS-000180,Marko Zarina,Computer Systems,2026-01-13,cert_RTU-2026-CS-000180.pdf,1389,048632d8c4be81d21995b85f35f8985014d6da4a848a2795d69ce54ae136e303,5ce8fbab1fdbd3936e6354b0f6a0f67e810d0fbbf68a81664197315e8deab219
181,RTU-2026-CS-000181,Liga Turan,Information Technology,2026-02-14,cert_RTU-2026-CS-000181.pdf,1397,33d63c41395cdc4461a339cdbaff98238c697039b897f49ec744c1b11756b64e,a524641a0a5c6791bbd09593a9d4e1723bdae34f428cf020367272c7f9a63f35
182,RTU-2026-CS-000182,Andris Berzina,Applied Computer Science,2026-03-15,cert_RTU-2026-CS-000182.pdf,1399,d925351fb3d0641b1e2c3188304f58cbf5824bc46cc73455ea5234b2d0b853b0,70170a5a5585d413d0e125ebe81e474735403062c0b9c17ccc6f064ee9117b91
183,RTU-2026-CS-000183,Yuki Ozols,Electronics,2026-04-16,cert_RTU-2026-CS-000183.pdf,1371,f6966d3f8f0be839eedd50b0f05e8f44b440b42a4620783ffb7ac1aa0ffdaa52,e35902e56318d25b5edb1245a80b4ec4f079531e96a633c605cf5925f48770a8
184,RTU-2026-CS-000184,Omar Kalnina,Telecommunications,2026-05-17,cert_RTU-2026-CS-000184.pdf,1386,82ce733826357853f40aab28f89f84299ea9f9e63231f0e8e79d19f5e1efd25a,6c3bc29308f5aeee696bf81a032c0b68f95f1c8879b0ded33e16852be6d75af7
185,RTU-2026-CS-000185,Anna Petrov,Computer Systems,2026-06-18,cert_RTU-2026-CS-000185.pdf,1398,12cc43aa3b3198c86da02861a210bc0e7af7c4cc93d40e31b2377d88b093c349,b3d3623dcc9eab5fcf0915e8a36964d6af6ed0822952adaf3255192e352e6f71
186,RTU-2026-CS-000186,Pavel Liepa,Information Technology,2026-07-19,cert_RTU-2026-CS-000186.pdf,1393,22ee5b21fdc5aca0babea1da0a9e54f783cbe40f37e214749062ee4c65b39988,6d5ae856a1f3d230ee21cbc8a373f6c00998cb4d486cb7e3f8c78c88f51938e5
187,RTU-2026-CS-000187,Nadia Vitols,Applied Computer Science,2026-08-20,cert_RTU-2026-CS-000187.pdf,1389,b99094aa90ce40021e103b83e6dc3a10e327c16405377cd680488df6e58935a3,9a53bcc0a5613f36152f09a415ed295fdb1974e7ffac79af3094833282afdd09
188,RTU-2026-CS-000188,Tomas Tanaka,Electronics,2026-09-21,cert_RTU-2026-CS-000188.pdf,1371,95f438dc70c9679826b4ba71d51f50ca78f6d1470213e722e9a8391731ff76f2,449b29792f6301485d44806cbdde448a15e11def2cd5b3237c11bda691f96f22
189,RTU-2026-CS-000189,Ines Haddad,Telecommunications,2026-10-22,cert_RTU-2026-CS-000189.pdf,1394,59d80be1353367b77c79e6a1dfb8abf32a11e198369b5ee3a23038b05918703b,95772129e3c889cb785e4d2c8345d203bd864a608248966e2427cd9ff32f357c
190,RTU-2026-CS-000190,Karl Novak,Computer Systems,2026-11-23,cert_RTU-2026-CS-000190.pdf,1392,e629f7202cda956b9b1a642f8dfe858eb8f733827310e821cc18a0744661fccd,36d4d8b58d5b78a867a48533030fb6724a73d985b272be1cc0c5d31715b98b7f
